name,default_code,type,categ_id,lst_price,standard_price,qty_available,description,barcode,uom_id,uom_po_id,active,volume,weight,sale_ok,purchase_ok,create_date,write_date
"Indicator LED Assembly, 2x 0.1"" M Header Pins, Inline Resistor, 820Ohm, 3-30v, Red",BR-100901-003,product,All / Raw Materials,3.0000000000000004,1.05,52.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Indicator LED Assembly, 2x 0.1"" M Header Pins, Inline Resistor, 560Ohm, 3.3-18v, White",BR-100901-004,product,All / Raw Materials,3.2500000000000004,1.096,281.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"X-Ring, NBR 70A, Black, -204",BR-100902-204,product,All / Raw Materials,0.5,0.21992,102.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"X-Ring, NBR 70A, Black, -212",BR-100902-212,product,All / Raw Materials,0.5,0.33430000000000004,201.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"X-Ring, NBR 70A, Black, -216",BR-100902-216,product,All / Raw Materials,1.0,0.5284000000000001,62.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"H6PRO Charger Power Cable, EU Plug",BR-100907,product,All / Resold Goods,5.0,2.8000000000000003,89.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2020-11-09 23:24:16,2024-08-20 20:15:12
"WTE 8"" Flange Seal Packed Assembly, AL6061-T6, Black",BR-100908,product,All / Finished Packed Goods,1.0,39.13969,13.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"TMS Spool Standoff, AL6061-T6, Blue, 186mm",BR-100909,product,All / Raw Materials,1.7500000000000002,0.46,1453.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable Tie, PA66 UV-Resistant, Black, Standard, 17""",BR-100911,consu,All / Consumables,1.6,0.38266000000000006,1050.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-02-23 02:45:40,2024-08-20 20:15:12
"BROV2 Frame Center Panels Packed Assembly, Plastic Wrapped ",BR-100913,product,All / Raw Materials,134.0,46.47918000000001,50.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2022-01-12 22:28:59,2024-09-10 16:40:59
"Button Head Screw, Hex Drive, SS316, M4x0.7 - 6",BR-100914,product,All / Raw Materials,1.0,0.022930000000000002,2882.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-03-23 19:17:15,2024-09-19 20:13:21
"Threadlocker, Loctite 262",BR-100916,consu,All / Consumables,1.0,46.8879,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2020-09-24 18:53:42,2024-08-20 20:15:12
"T200 Bearing, IGUS H370, Grey",BR-100917,product,All / Raw Materials,2.0,0.27747000000000005,26177.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-09-19 20:15:14
"TMS Handle Crank Arm, AL6061-T6, Blue ",BR-100918,product,All / Raw Materials,8.5,2.1,171.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Lumen PCBA, Driver",BR-100919,product,All / Raw Materials,30.500000000000004,10.01834,2269.0,"<p>Purchase Instructions:<br>1. Follow the Generic Purchase Instructions on the Odoo CircuitHub vendor page.<br>2. Complete those steps for the project ""bluerobotics/LUMEN-PCB-DRIVER-R2"".</p>",False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-21 17:42:37
"Tapered Stopper Plug, Rubber, 9/64"" to 15/64"" ID, Black ",BR-100920,product,All / Raw Materials,1.25,0.23632000000000003,373.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WL Wrench Lever, 4x75mm, AISI 8650, Chrome",BR-100921,product,All / Raw Materials,1.25,0.34102000000000005,600.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-29 22:38:51
"TMS Standard Spool Hardware Packed Assembly, Bagged ",BR-100922,product,All / Raw Materials,1.0,3.9636800000000005,39.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-01-27 23:03:02,2024-08-20 20:15:12
"Cable, Cat6 Ethernet, Flat, RJ45 to RJ45, Black. 152mm",BR-100923,product,All / Raw Materials,5.25,1.3,424.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-10 16:41:10
"WTE 3"" Tube, AL6061-T6, Black, 240mm",BR-100924-240,product,All / Raw Materials,1.0,81.82496,4.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2022-01-17 23:03:04,2024-09-19 20:30:20
"O-ring, FKM 75A, Black, -010",BR-100925,product,All / Raw Materials,1.0,0.0737,127.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-16 22:10:08,2024-09-19 20:44:57
"Linear Bearing, Igus iglide J, 0.375"" ID",BR-100926,product,All / Raw Materials,13.000000000000002,4.19,160.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"EOL-WTE 3"" Clamp, AL6061-T6, Black",BR-100927,product,All / Raw Materials,14.000000000000002,4.25636,575.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
WLP 11MM Plug Wrench,BR-100928,product,All / Raw Materials,1.0,6.165470000000001,82.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-05-17 19:49:39,2024-08-20 20:15:12
"Newton Piston, SS316, Passivated",BR-100930,product,All / Raw Materials,20.0,5.68069,105.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Adhesive, Epoxy, Loctite 1919324 Marine",BR-100931,product,All / Resold Goods,1.0,3.5000000000000004,76.0,"<p>Ordering Instructions:<br><br>1. Go to www.thehardwarecity.com<br>2. Log in using email address: jonathan@bluerobotics.com and password: 100%ErrorFreeSameDay<br>3. Search for ""loctite marine epoxy""<br>4. Select the cheapest per cartridge pack of Marine Epoxy (it is the 6 pack at time of writing and has been for a while)<br>5. Check out like you normally would when buying something on a website<br>6. Enter order information into a new PO in Odoo and confirm</p>",False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-09-19 20:44:57
"T500 Propeller, PC 10GF, Blue, CCW",BR-100932-101,product,All / Raw Materials,1.0,3.4441,984.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2022-03-23 18:47:47,2024-09-19 20:13:21
"T500 Propeller, PC 10GF, Black, CCW",BR-100932-102,product,All / Raw Materials,1.0,3.2900000000000005,480.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-01-17 20:13:14,2024-08-20 20:15:12
"T500 Propeller, PC 10GF, Orange, CCW",BR-100932-103,product,All / Raw Materials,1.0,3.62333,449.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-01-17 21:03:36,2024-08-20 20:15:12
"T500 Propeller, PC 10GF, Yellow, CCW",BR-100932-104,product,All / Raw Materials,1.0,3.5690000000000004,482.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-01-17 21:06:24,2024-08-20 20:15:12
"T500 Propeller, PC 10GF, Blue, CW",BR-100932-201,product,All / Raw Materials,1.0,3.5342200000000004,819.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-03-23 18:47:07,2024-09-19 20:13:21
"T500 Propeller, PC 10GF, Black, CW",BR-100932-202,product,All / Raw Materials,1.0,3.2900000000000005,480.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-01-17 21:09:22,2024-08-20 20:15:12
"T500 Propeller, PC 10GF, Orange, CW",BR-100932-203,product,All / Raw Materials,1.0,3.62333,449.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-01-17 21:10:32,2024-08-20 20:15:12
"T500 Propeller, PC 10GF, Yellow, CW",BR-100932-204,product,All / Raw Materials,1.0,3.5690000000000004,467.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-01-17 21:19:04,2024-08-20 20:15:12
"Cable, 1x UTP 26AWG, 1x3 0.1"" Header M to 2-pos JST-GH, 150mm Length",BR-100933,product,All / Raw Materials,1.4000000000000001,0.33,137.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-25 16:59:00,2024-08-20 20:15:12
"Adhesive, Epoxy, Reltek B45-TH, 2:1, 50ml Dual Syringe, Black",BR-100934,consu,All / Consumables,36.25,2.1,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-19 20:44:57
"BROV2 Electronics Enclosure Mounting Screws Packed Assembly, Bagged, 6pcs",BR-100935,product,All / Finished Packed Goods,1.0,0.5945400000000001,102.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-02-20 17:31:06,2024-08-20 20:15:12
"EOL-WLP Box Insert, Foam, Black, 5-cavity, M10, 8.5mm",BR-100936,product,All / Raw Materials,1.0,0.25,633.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-20 21:51:55,2024-08-20 20:15:12
"WLP Seal, FKM 75A, Red, 9.5mm",BR-100938,product,All / Raw Materials,1.0,0.22000000000000003,1701.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-01-04 00:08:29,2024-09-19 20:13:21
"Thimble, Nylon, 3/8"", Black",BR-100939,product,All / Raw Materials,4.0,1.81665,166.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
WLP Assembly Block,BR-100941,product,All / Raw Materials,1.0,9.822370000000001,147.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-04-16 03:12:57,2024-08-20 20:15:12
"USB Camera Mount, ABS, Black ",BR-100942,product,All / Raw Materials,1.0,0.35000000000000003,903.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-11-11 00:07:38,2024-08-20 20:15:12
Hex Key Set Packed Assembly,BR-100943,product,All / Finished Packed Goods,1.0,4.37486,11.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-09-10 16:43:47
"QS8-S Connector, Female",BR-100944,product,All / Raw Materials,1.0,1.30553,119.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-03-08 22:11:25,2024-08-20 20:15:12
"Button Head Screw, Hex Drive, SS316, M4x0.7 - 10",BR-100945,product,All / Raw Materials,0.25,0.04,946.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-29 22:38:51
"H6PRO Charger Power Cable, UK Plug",BR-100946,product,All / Resold Goods,5.0,2.8000000000000003,6.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2020-11-12 23:00:13,2024-08-20 20:15:12
"Button Head Screw, Torx Plus Drive, Thread Forming, SS18-8, M2.63 x 1..06 - 8",BR-100947,product,All / Raw Materials,1.0,0.3679,294.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-04-03 18:08:39,2024-08-20 20:15:12
"WTE 3"" End Cap Packed Assembly, AL6061-T6, Black, 4 Hole",BR-100949-004,product,All / Finished Packed Goods,1.0,4.5978900000000005,59.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 3"" End Cap Packed Assembly, AL6061-T6, Black, 7 Hole",BR-100949-007,product,All / Finished Packed Goods,1.0,5.234360000000001,7.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 3"" End Cap Packed Assembly, AL6061-T6, Black, Blank",BR-100949-999,product,All / Finished Packed Goods,1.0,4.55201,46.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Raspberry Pi 4 Model B, 2GB RAM",BR-100950,product,All / Raw Materials,1.0,67.9,633.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2021-05-27 18:11:13,2024-08-20 20:15:12
"Fathom Thimble Packed Assembly, Bagged",BR-100952,product,All / Finished Packed Goods,1.0,3.06183,61.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Threadlocker, Loctite 243",BR-100953,consu,All / Raw Materials,1.0,29.000000000000004,0.0,False,False,oz(s),oz(s),True,0.0,0.0,False,True,2022-02-14 20:37:34,2024-09-19 20:44:57
"SOS Probe Packed Assembly, Bagged, 150mm",BR-100954,product,All / Finished Manufactured Goods,1.0,0.8439200000000001,212.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Basic ESC 500 Programmer Packed Assembly, Bagged",BR-100958,product,All / Resold Goods,1.0,11.000000000000002,19.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2022-06-21 22:47:09,2024-08-20 20:15:12
"TMS Large Spool Hardware Packed Assembly, Bagged ",BR-100960,product,All / Raw Materials,1.0,4.26205,22.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-01-27 23:23:46,2024-08-20 20:15:12
"WLP Plug, AL7075-T6, Black, 11mm Hex, 4.5mm, HC",BR-100963,product,All / Raw Materials,1.0,0.7200000000000001,465.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-20 18:58:44,2024-08-20 20:15:12
"SOS Probe Double Sided Tape, Roll ",BR-100964,consu,All / Consumables,351.50000000000006,96.9,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
Desiccant Packet,BR-100965,product,All / Raw Materials,1.25,0.46,1592.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable, 6x 28AWG, Multi-Colour UL1571, 6-pos JST-GH to 6-pos JST-GH, 200mm",BR-100966,product,All / Raw Materials,1.0,2.2,411.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-02-17 21:54:27,2024-08-20 20:15:12
"Heat Shrink Tubing, Bulk, Polyolefin, Single Wall, 2:1, 0.38"" ID, Black",BR-100967,consu,All / Consumables,0.25,0.08660000000000001,0.0,False,False,inch(es),inch(es),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 3"" End Cap, AL6061-T6, Black, 4 Hole",BR-100968,product,All / Raw Materials,14.000000000000002,4.2995600000000005,496.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"EOL-WLP Retail Box, 135mm x 107mm x 25mm, E-Flute Cardboard",BR-100969,product,All / Raw Materials,1.0,0.7500000000000001,727.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-03-24 06:47:22,2024-09-10 16:36:36
"WTE 8"" End Cap, Acrylic, Clear",BR-100973,product,All / Raw Materials,56.25000000000001,21.129620000000003,14.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Newton Flange Cap, AL6061-T6, Black",BR-100974,product,All / Raw Materials,7.750000000000001,1.86,147.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WL Bulkhead Wrench Packed Assembly, Bagged, M06",BR-100977-006,product,All / Raw Materials,1.0,5.3861300000000005,23.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-08-02 20:41:19,2024-08-20 20:15:12
"WL Bulkhead Wrench Packed Assembly, Bagged, M10",BR-100977-010,product,All / Finished Packed Goods,1.0,5.70502,104.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-04-16 21:31:39,2024-08-20 20:15:12
"WL Bulkhead Wrench Packed Assembly, Bagged, M14",BR-100977-014,product,All / Finished Packed Goods,1.0,6.58344,30.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-04 02:08:45,2024-08-20 20:15:12
"WTE 6"" End Cap, AL6061-T6, Black, 5 Hole",BR-100978,product,All / Raw Materials,35.5,11.600000000000001,40.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-29 22:38:51
"Vent M10 Vacuum Plug, AL6061-T6, Yellow ",BR-100979,product,All / Raw Materials,1.0,0.76926,451.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-12-23 17:44:53,2024-08-20 20:15:12
"Ping2 Transducer, PZT Navy Type I, APC-840, 115 kHz Radial",BR-100981,product,All / Raw Materials,1.0,13.3,256.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-04-03 17:39:42,2024-08-20 20:15:12
"Screwdriver, #2 Phillips ",BR-100982,product,All / Raw Materials,24.750000000000004,7.500560000000001,86.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"BROV2 Fathom Power Cable, 26-24 AWG Ferrules to Spades, 235mm",BR-100983,product,All / Raw Materials,1.5000000000000002,0.5,216.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Fathom Slim Tether ROV-ready Packed Assembly, Coiled, 50 m",BR-100985-050,product,All / Finished Packed Goods,1.0,54.441770000000005,3.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-06-30 22:46:35,2024-08-20 20:15:12
"Fathom Slim Tether ROV-ready Packed Assembly, Coiled, 100 m",BR-100985-100,product,All / Finished Manufactured Goods,1.0,94.05804,5.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-06-30 22:51:53,2024-08-20 20:15:12
"Fathom Slim Tether ROV-ready Packed Assembly, Coiled, 200 m",BR-100985-200,product,All / Finished Manufactured Goods,1.0,173.64929,5.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-06-30 22:54:16,2024-08-20 20:15:12
"Cable, Bulk, 4x UTP 26AWG, 7.6mm OD, PUR Foam, Yellow, ""Fathom Tether""",BR-100987,product,All / Raw Materials,6.000000000000001,1.25,3369.0,False,False,m,m,True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WL O-Ring Spares Packed Assembly, Bagged, M06, NBR, 7x1.5, 10pcs",BR-100988-006,product,All / Finished Manufactured Goods,1.0,1.0263,36.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-04 02:10:38,2024-08-20 20:15:12
"WL O-Ring Spares Packed Assembly, Bagged, M10, NBR, -010, 10pcs",BR-100988-010,product,All / Finished Packed Goods,1.0,0.30500000000000005,89.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WL O-Ring Spares Packed Assembly, Bagged, M14, NBR, 15x1.5, 10pcs",BR-100988-014,product,All / Finished Packed Goods,1.0,1.5366000000000002,19.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-04 02:12:06,2024-08-20 20:15:12
"Socket Head Cap Screw, Hex Drive, SS316, M3x0.5 - 8",BR-100989,product,All / Raw Materials,0.0,0.02279,16453.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-19 20:13:21
"TMS Large Kit, Packed Assembly, Boxed ",BR-100990,product,All / Finished Manufactured Goods,1.0,224.40988000000002,9.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-17 20:29:13,2024-08-20 20:15:12
"Potted Penetrator Packed Assembly, M6, 4mm ID, Blue",BR-100991,product,All / Finished Packed Goods,1.0,0.9839000000000001,100.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-09-27 01:27:12,2024-08-20 20:15:12
"Bumper Foot, SBR Rubber, Black, 5/8"" OD, 7/16"" High, M5 Thru-Hole",BR-100992,product,All / Raw Materials,1.7500000000000002,0.60146,941.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"SOS Probe Assembly, 150mm",BR-100993,product,All / Raw Materials,1.0,0.8254,224.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Terminal Strip, Eurostyle/Euroblock, 8mm Pitch, 9-pos",BR-100994,product,All / Raw Materials,5.750000000000001,1.9600000000000002,331.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Packing Box, 8 3/8 x 2 5/8 x 24 1/2 FOL, Cardboard",BR-100995,product,All / Raw Materials,1.0,1.5000000000000002,604.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-03-13 16:58:30,2024-09-10 16:42:16
"Potted Penetrator Packed Assembly, M10, 5mm ID, Slim Tether, Black",BR-100996,product,All / Finished Packed Goods,1.0,1.18582,81.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2019-05-23 22:59:51,2024-08-20 20:15:12
"Cable, Bulk, 3x 16AWG, 6.4mm OD, PUR, Black, ""T200/M200 Cable""",BR-100997,product,All / Raw Materials,1.0,7.209010000000001,471.855,False,False,m,m,True,0.0,0.0,True,True,2021-01-15 20:13:51,2024-08-20 20:15:12
"Wire, 12AWG, Silicone, 5.5mm Bullet to Spade, Black, 225mm",BR-100998,product,All / Raw Materials,1.0,0.8800000000000001,331.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-07-13 20:05:46,2024-08-20 20:15:12
"Bar02 PCBA, Static Bagged",BR-100999,product,All / Finished Packed Goods,1.0,8.808200000000001,6.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2019-05-23 22:59:53,2024-08-20 20:15:12
"Newton Accessories Packed Assembly, Bagged",BR-101000,product,All / Finished Packed Goods,1.0,0.74307,55.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-09-30 16:31:17,2024-08-20 20:15:12
"Cable, Bulk, 3x UTP 23AWG, 1x UTP 24AWG, 2x UTP 26AWG, 9.8mm OD, PUR Foam, Yellow, ""Outland Tether""",BR-101001,product,All / Raw Materials,10.75,2.45391,7950.0,False,False,m,m,True,0.0,0.0,False,True,2019-07-22 15:50:52,2024-08-20 20:15:12
"WTE 3"" Tube O-ring Set Packed Assembly, Bagged",BR-101007,product,All / Finished Packed Goods,1.0,0.90612,51.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-07 02:03:05,2024-08-20 20:15:12
"BROV2 Electronic Enclosure Cradle Screws Packed Assembly, Bagged ",BR-101008,product,All / Raw Materials,1.7500000000000002,0.59228,75.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"USB Camera, 1080P, H.264",BR-101009,product,All / Raw Materials,152.0,41.04126,322.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Hex Key, 2.5mm, Blue ",BR-101010,product,All / Raw Materials,3.0000000000000004,1.163,12.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-10 16:43:47
"E-Tray Packed Assembly, Bagged ",BR-101011,product,All / Finished Packed Goods,1.0,13.420530000000001,16.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 4"" End Cap, AL6061-T6, Black, 18 Hole",BR-101012,product,All / Raw Materials,45.00000000000001,10.651290000000001,247.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-10-05 20:54:38,2024-08-20 20:15:12
"Liquid Electrical Tape, Gardner Bender LTB-400",BR-101013,consu,All / Consumables,1.0,0.0,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-01-28 20:32:04,2024-08-20 20:15:12
"Packing Sheet, 18""x18"", Paper ",BR-101014,consu,All / Consumables,0.25,0.03545,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"BROV2 Spare Components Kit Packed Assembly, Bagged ",BR-101015,product,All / Finished Packed Goods,1.0,103.14478000000001,23.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-04-01 22:30:02,2024-09-03 16:36:30
"Lithium-Polymer Battery, 4S, 10Ah",BR-101016,product,All / Raw Materials,1.0,85.97000000000001,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-11-18 16:13:37,2024-08-20 20:15:12
"EOL-Pixhawk Autopilot Packed Assembly, Static Bagged",BR-101020,product,All / Finished Packed Goods,1.0,252.51927000000003,20.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
USB-A 2.0 to Ethernet (RJ45) Adapter,BR-101022,product,All / Raw Materials,18.0,6.6000000000000005,405.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
WLP 14MM Plug Wrench,BR-101023,product,All / Raw Materials,1.0,4.6000000000000005,155.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-04-16 03:11:19,2024-08-20 20:15:12
"Shoulder Screw, Newton Gripper, AL6061-T6, Clear",BR-101024,product,All / Raw Materials,1.0,0.25,471.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Ping Sonar Hardware Packed Assembly, Bagged",BR-101028,product,All / Finished Packed Goods,1.0,0.71867,30.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-09-30 16:23:12,2024-08-20 20:15:12
"TMS Spool Handle Thumbscrew, AL6061-T6, Black",BR-101030,product,All / Raw Materials,3.5000000000000004,0.9662200000000001,348.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Button Head Screw, Phillips, Thread Forming, SS316, #3 - 0.375""",BR-101031,product,All / Raw Materials,0.0,0.015000000000000001,4230.0,False,BR-123456,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Strain Relief Cable Routing Clamp, Nylon, 1/4"" ID, White",BR-101033,product,All / Raw Materials,0.25,0.13086,520.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Barrier Block Jumper, 0.375"" Pitch, 2-pos",BR-101034,product,All / Raw Materials,0.7500000000000001,0.5719200000000001,784.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Velcro Strap, 8""",BR-101035,product,All / Raw Materials,0.5,0.25220000000000004,305.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Lumen Single Hardware Packed Assembly, Bagged ",BR-101036,product,All / Finished Packed Goods,1.0,0.59901,91.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-09-30 16:36:51,2024-08-20 20:15:12
